9000043811;Spain;Iberica;South;57.5;ES;ESP;34;E;E;
9000112740;Macedonia;Eastern Europe;East;57.5;;;;;;
9000100933;Belgium;BeLux;North;115.0;BE;BEL;32;B;B;
9000210863;Romania;Eastern Europe;East;241.5;RO;ROU;40;RO;RO;
9000007392;France;France International;West;517.5;FR;FRA;33;F;F;
9000073015;Portugal;Iberica;South;57.5;PT;PRT;351;P;P;
9000114024;Italy;South East Europe;South;57.5;IT;ITA;39;I;I;
9000209680;France;France International;West;517.5;FR;FRA;33;F;F;
9000205438;France;France International;West;517.5;FR;FRA;33;F;F;
9000125197;France;France International;West;517.5;FR;FRA;33;F;F;
9000140574;Austria;Central Europe;East;161.0;AT;AUT;43;A;A;
9000042046;Greece;South East Europe;South;57.5;GR;GRC;30;GR;GR;
9000120587;Netherlands;Netherlands;North;57.5;NL;NLD;31;NL;NL;
9000136192;Ireland;Great Britain;North;57.5;IE;IRL;353;IRL;IRL;
9000110025;France;France International;West;57.5;FR;FRA;33;F;F;
9000090640;Portugal;Iberica;South;172.5;PT;PRT;351;P;P;
9000008466;France;France International;West;345.0;FR;FRA;33;F;F;
9000216862;Spain;Iberica;South;172.5;ES;ESP;34;E;E;
9000018218;United Kingdom;Great Britain;North;57.5;GB;GBR;44;GB;GB;
9000199267;Belgium;BeLux;North;115.0;BE;BEL;32;B;B;
9000038093;Italy;South East Europe;South;57.5;IT;ITA;39;I;I;
9000181564;Italy;South East Europe;South;161.0;IT;ITA;39;I;I;
9000046694;Poland;Eastern Europe;East;241.5;PL;POL;48;PL;PL;
9000090237;France;France International;West;345.0;FR;FRA;33;F;F;
9000034682;Poland;Eastern Europe;East;57.5;PL;POL;48;PL;PL;
9000009060;Croatia;Eastern Europe;East;241.5;HR;HRV;385;HR;HR;
9000056556;United Kingdom;Great Britain;North;57.5;GB;GBR;44;GB;GB;
9000194884;Germany;Central Europe;East;161.0;DE;DEU;49;D;D;
9000003669;France;France International;West;345.0;FR;FRA;33;F;F;
9000131403;Poland;Eastern Europe;East;241.5;PL;POL;48;PL;PL;
9000103769;France;France International;West;345.0;FR;FRA;33;F;F;
9000026518;Netherlands;Netherlands;North;322.0;NL;NLD;31;NL;NL;
9000078289;Poland;Eastern Europe;East;57.5;PL;POL;48;PL;PL;
9000182977;Germany;Central Europe;East;161.0;DE;DEU;49;D;D;
9000170036;Austria;Central Europe;East;161.0;AT;AUT;43;A;A;
9000085326;Belgium;BeLux;North;115.0;BE;BEL;32;B;B;
9000210142;France;France International;West;517.5;FR;FRA;33;F;F;
9000169527;Germany;Central Europe;East;161.0;DE;DEU;49;D;D;
9000111163;United Kingdom;Great Britain;North;57.5;GB;GBR;44;GB;GB;
9000076922;France;France International;West;517.5;FR;FRA;33;F;F;
9000068639;Romania;Eastern Europe;East;57.5;RO;ROU;40;RO;RO;
9000110830;Austria;Central Europe;East;161.0;AT;AUT;43;A;A;
9000099245;France;France International;West;345.0;FR;FRA;33;F;F;
9000167206;United Kingdom;Great Britain;North;57.5;GB;GBR;44;GB;GB;
9000164116;Italy;South East Europe;South;57.5;IT;ITA;39;I;I;
9000004434;United Kingdom;Great Britain;North;345.0;GB;GBR;44;GB;GB;
9000045592;Spain;Iberica;South;57.5;ES;ESP;34;E;E;
9000188749;Germany;Central Europe;East;57.5;DE;DEU;49;D;D;
9000039421;Poland;Eastern Europe;East;241.5;PL;POL;48;PL;PL;
9000142756;Germany;Central Europe;East;161.0;DE;DEU;49;D;D;
9000141189;Portugal;Iberica;South;172.5;PT;PRT;351;P;P;
9000078867;France;France International;West;57.5;FR;FRA;33;F;F;
9000134619;Germany;Central Europe;East;161.0;DE;DEU;49;D;D;
9000042459;Germany;Central Europe;East;57.5;DE;DEU;49;D;D;
9000075408;France;France International;West;57.5;FR;FRA;33;F;F;
9000183453;Spain;Iberica;South;57.5;ES;ESP;34;E;E;
9000203127;Spain;Iberica;South;172.5;ES;ESP;34;E;E;
9000109902;Germany;Central Europe;East;161.0;DE;DEU;49;D;D;
9000001715;Latvia;Eastern Europe;East;241.5;LV;LVA;371;LV;LV;
9000101054;Netherlands;Netherlands;North;57.5;NL;NLD;31;NL;NL;
9000036085;United Kingdom;Great Britain;North;345.0;GB;GBR;44;GB;GB;
9000181679;France;France International;West;517.5;FR;FRA;33;F;F;
9000133405;Belgium;BeLux;North;115.0;BE;BEL;32;B;B;
9000213129;Netherlands;Netherlands;North;57.5;NL;NLD;31;NL;NL;
9000113676;United Kingdom;Great Britain;North;57.5;GB;GBR;44;GB;GB;
9000067508;Germany;Central Europe;East;161.0;DE;DEU;49;D;D;
9000003338;Germany;Central Europe;East;161.0;DE;DEU;49;D;D;
9000169087;France;France International;West;345.0;FR;FRA;33;F;F;
9000156100;Sweden;Nordics;North;161.0;SE;SWE;46;S;S;
9000156554;Germany;Central Europe;East;57.5;DE;DEU;49;D;D;
9000057652;France;France International;West;345.0;FR;FRA;33;F;F;
9000179431;Belgium;BeLux;North;115.0;BE;BEL;32;B;B;
9000149200;Belgium;BeLux;North;115.0;BE;BEL;32;B;B;
9000013450;Romania;Eastern Europe;East;241.5;RO;ROU;40;RO;RO;
9000144073;Belgium;BeLux;North;57.5;BE;BEL;32;B;B;
9000124454;Romania;Eastern Europe;East;57.5;RO;ROU;40;RO;RO;
9000057052;France;France International;West;345.0;FR;FRA;33;F;F;
9000156968;France;France International;West;57.5;FR;FRA;33;F;F;
9000111186;France;France International;West;517.5;FR;FRA;33;F;F;
9000161899;Belgium;BeLux;North;57.5;BE;BEL;32;B;B;
9000191997;Germany;Central Europe;East;161.0;DE;DEU;49;D;D;
9000078471;Netherlands;Netherlands;North;322.0;NL;NLD;31;NL;NL;
9000010688;France;France International;West;345.0;FR;FRA;33;F;F;
9000035019;France;France International;West;345.0;FR;FRA;33;F;F;
9000054380;Netherlands;Netherlands;North;161.0;NL;NLD;31;NL;NL;
9000110239;Germany;Central Europe;East;161.0;DE;DEU;49;D;D;
9000124322;Belgium;BeLux;North;57.5;BE;BEL;32;B;B;
9000167020;Belgium;BeLux;North;115.0;BE;BEL;32;B;B;
9000164380;France;France International;West;517.5;FR;FRA;33;F;F;
9000170788;Spain;Iberica;South;172.5;ES;ESP;34;E;E;
9000114132;Germany;Central Europe;East;57.5;DE;DEU;49;D;D;
9000208193;Germany;Central Europe;East;161.0;DE;DEU;49;D;D;
9000197411;Italy;South East Europe;South;57.5;IT;ITA;39;I;I;
9000118888;Portugal;Iberica;South;172.5;PT;PRT;351;P;P;
9000030185;Lithuania;Eastern Europe;East;57.5;LT;LTU;370;LT;LT;
9000051675;Netherlands;Netherlands;North;57.5;NL;NLD;31;NL;NL;
9000152970;Bulgaria;Eastern Europe;East;57.5;BG;BGR;359;BG;BG;
9000138346;Romania;Eastern Europe;East;241.5;RO;ROU;40;RO;RO;
9000001710;Germany;Central Europe;East;161.0;DE;DEU;49;D;D;
9000014636;Poland;Eastern Europe;East;241.5;PL;POL;48;PL;PL;
9000202257;Netherlands;Netherlands;North;161.0;NL;NLD;31;NL;NL;
9000216706;Poland;Eastern Europe;East;57.5;PL;POL;48;PL;PL;
9000182045;Poland;Eastern Europe;East;57.5;PL;POL;48;PL;PL;
9000137758;Germany;Central Europe;East;161.0;DE;DEU;49;D;D;
9000214523;France;France International;West;517.5;FR;FRA;33;F;F;
9000086075;France;France International;West;517.5;FR;FRA;33;F;F;
9000155336;Poland;Eastern Europe;East;241.5;PL;POL;48;PL;PL;
9000205908;France;France International;West;345.0;FR;FRA;33;F;F;
9000106699;Netherlands;Netherlands;North;322.0;NL;NLD;31;NL;NL;
9000020028;France;France International;West;345.0;FR;FRA;33;F;F;
9000089761;Switzerland;Central Europe;East;161.0;CH;CHE;41;CH;CH;
9000168386;Romania;Eastern Europe;East;241.5;RO;ROU;40;RO;RO;
9000065513;France;France International;West;517.5;FR;FRA;33;F;F;
9000153563;Italy;South East Europe;South;345.0;IT;ITA;39;I;I;
9000110557;Germany;Central Europe;East;161.0;DE;DEU;49;D;D;
9000203950;Germany;Central Europe;East;161.0;DE;DEU;49;D;D;
9000052673;Netherlands;Netherlands;North;57.5;NL;NLD;31;NL;NL;
9000135844;Spain;Iberica;South;172.5;ES;ESP;34;E;E;
9000009322;Netherlands;Netherlands;North;57.5;NL;NLD;31;NL;NL;
